DATA,ABERTURA,MAXIMA,MINIMA,FECHAMENTO,BINARIO
2020-02-05 07:33:00,1.10224,1.10224,1.10214,1.10215,1.0
2020-02-05 07:38:00,1.10215,1.10218,1.10213,1.10218,0.0
2020-02-05 07:43:00,1.10219,1.10227,1.10215,1.10216,1.0
2020-02-05 07:48:00,1.10218,1.10228,1.10208,1.10227,1.0
2020-02-05 07:53:00,1.10226,1.10229,1.10223,1.10229,0.0
2020-02-05 07:58:00,1.10228,1.10228,1.10212,1.10224,0.0
2020-02-05 08:03:00,1.10225,1.10228,1.10217,1.10221,1.0
2020-02-05 08:08:00,1.10221,1.10221,1.10214,1.10225,0.0
2020-02-05 08:13:00,1.10226,1.10226,1.10158,1.10182,1.0
2020-02-05 08:18:00,1.10184,1.10184,1.10161,1.10189,0.0
2020-02-05 08:23:00,1.1019,1.1019,1.10154,1.10164,0.0
2020-02-05 08:28:00,1.10164,1.10164,1.10122,1.10123,1.0
2020-02-05 08:33:00,1.10124,1.10149,1.10124,1.10127,0.0
2020-02-05 08:38:00,1.10126,1.10126,1.10104,1.10107,0.0
2020-02-05 08:43:00,1.10108,1.10108,1.10081,1.10081,1.0
2020-02-05 08:48:00,1.10084,1.10117,1.10081,1.10117,1.0
2020-02-05 08:53:00,1.10116,1.10127,1.10116,1.10122,1.0
2020-02-05 08:58:00,1.10122,1.10129,1.10122,1.10129,0.0
2020-02-05 09:03:00,1.1013,1.10142,1.10114,1.10114,1.0
2020-02-05 09:08:00,1.10114,1.10121,1.10104,1.1012,0.0
2020-02-05 09:13:00,1.10115,1.10115,1.10076,1.10092,0.0
2020-02-05 09:18:00,1.10092,1.10097,1.1008,1.1008,0.0
2020-02-05 09:23:00,1.10081,1.10081,1.10044,1.10067,0.0
2020-02-05 09:28:00,1.10066,1.10066,1.10042,1.1005,0.0
2020-02-05 09:33:00,1.10051,1.10058,1.10037,1.1004,0.0
2020-02-05 09:38:00,1.10043,1.10043,1.1002,1.10011,1.0
2020-02-05 09:43:00,1.1001,1.10029,1.09998,1.10016,1.0
2020-02-05 09:48:00,1.10016,1.10028,1.10009,1.10022,1.0
2020-02-05 09:53:00,1.10022,1.10042,1.10015,1.10042,0.0
2020-02-05 09:58:00,1.10043,1.10043,1.09978,1.09978,1.0
2020-02-05 10:03:00,1.09978,1.10052,1.09978,1.1005,0.0
2020-02-05 10:08:00,1.10051,1.10069,1.10018,1.10017,0.0
2020-02-05 10:13:00,1.1002,1.10047,1.1002,1.10001,1.0
2020-02-05 10:18:00,1.10002,1.10033,1.09995,1.1004,1.0
2020-02-05 10:23:00,1.10043,1.10065,1.10033,1.10081,0.0
2020-02-05 10:28:00,1.10083,1.10092,1.10069,1.1007,0.0
2020-02-05 10:33:00,1.10071,1.10071,1.10053,1.10042,0.0
2020-02-05 10:38:00,1.10042,1.10071,1.10042,1.10025,0.0
2020-02-05 10:43:00,1.10028,1.10038,1.10002,1.09989,1.0
2020-02-05 10:48:00,1.09989,1.10004,1.09984,1.10004,0.0
2020-02-05 10:53:00,1.10005,1.10028,1.09973,1.09986,1.0
2020-02-05 10:58:00,1.09986,1.10026,1.09986,1.1002,0.0
2020-02-05 11:03:00,1.10021,1.10038,1.1001,1.10015,0.0
2020-02-05 11:08:00,1.10014,1.10014,1.09989,1.0999,1.0
2020-02-05 11:13:00,1.09989,1.10031,1.09989,1.10029,0.0
2020-02-05 11:18:00,1.1003,1.1003,1.10015,1.10014,1.0
2020-02-05 11:23:00,1.10013,1.10042,1.10013,1.10042,0.0
2020-02-05 11:28:00,1.10041,1.10041,1.10001,1.10003,1.0
2020-02-05 11:33:00,1.10004,1.10038,1.09998,1.10045,0.0
2020-02-05 11:38:00,1.10045,1.10051,1.10035,1.10043,0.0
2020-02-05 11:43:00,1.10044,1.10044,1.10019,1.1003,1.0
2020-02-05 11:48:00,1.10029,1.1004,1.10029,1.10045,1.0
2020-02-05 11:53:00,1.10045,1.10063,1.1004,1.10051,0.0
2020-02-05 11:58:00,1.10051,1.10062,1.10045,1.10046,1.0
2020-02-05 12:03:00,1.10045,1.10066,1.10045,1.1006,0.0
2020-02-05 12:08:00,1.10059,1.10065,1.10059,1.10055,1.0
2020-02-05 12:13:00,1.10057,1.10066,1.10057,1.10063,0.0
2020-02-05 12:18:00,1.10063,1.10063,1.10047,1.10052,0.0
2020-02-05 12:23:00,1.10053,1.10053,1.10037,1.10046,0.0
2020-02-05 12:28:00,1.10045,1.10049,1.10038,1.10038,1.0
2020-02-05 12:33:00,1.10038,1.10048,1.10038,1.1004,1.0
2020-02-05 12:38:00,1.10039,1.10046,1.10034,1.10044,1.0
2020-02-05 12:43:00,1.10044,1.10051,1.10044,1.10045,0.0
2020-02-05 12:48:00,1.10047,1.1005,1.1004,1.10039,0.0
2020-02-05 12:53:00,1.10038,1.10039,1.10017,1.10018,1.0
2020-02-05 12:58:00,1.10018,1.10018,1.10009,1.10019,0.0
2020-02-05 13:03:00,1.1002,1.1002,1.10004,1.10004,0.0
2020-02-05 13:08:00,1.10004,1.10004,1.1,1.09995,1.0
2020-02-05 13:13:00,1.09995,1.09998,1.09993,1.10004,1.0
2020-02-05 13:18:00,1.10004,1.10019,1.10004,1.10015,1.0
2020-02-05 13:23:00,1.10015,1.10021,1.10015,1.1002,1.0
2020-02-05 13:28:00,1.10021,1.10026,1.10021,1.10021,0.0
2020-02-05 13:33:00,1.10021,1.10021,1.10009,1.10011,1.0
2020-02-05 13:38:00,1.10013,1.10026,1.10013,1.10021,0.5
2020-02-05 13:43:00,1.10022,1.10022,1.1002,1.10021,1.0
2020-02-05 13:48:00,1.10021,1.10021,1.10016,1.10022,0.0
2020-02-05 13:53:00,1.10023,1.1003,1.10021,1.10021,0.0
2020-02-05 13:58:00,1.1002,1.10023,1.1002,1.10015,0.0
2020-02-05 14:03:00,1.10014,1.10014,1.09993,1.1,0.0
2020-02-05 14:08:00,1.10002,1.10003,1.09994,1.09995,0.0
2020-02-05 14:13:00,1.09994,1.09994,1.09988,1.09979,0.0
2020-02-05 14:18:00,1.09979,1.09979,1.09963,1.09961,0.0
2020-02-05 14:23:00,1.09963,1.09963,1.09947,1.0996,0.0
2020-02-05 14:28:00,1.0996,1.0996,1.09937,1.09951,0.0
2020-02-05 14:33:00,1.09952,1.09961,1.09939,1.0995,0.0
2020-02-05 14:38:00,1.09951,1.09951,1.09945,1.09942,1.0
2020-02-05 14:43:00,1.09941,1.09944,1.09937,1.09944,1.0
2020-02-05 14:48:00,1.09944,1.09946,1.09944,1.09945,1.0
2020-02-05 14:53:00,1.09948,1.0996,1.09948,1.0996,1.0
2020-02-05 14:58:00,1.09963,1.09972,1.09958,1.09976,0.5
2020-02-05 15:03:00,1.09976,1.09978,1.09975,1.09976,0.0
2020-02-05 15:08:00,1.09978,1.09978,1.09977,1.09975,1.0
2020-02-05 15:13:00,1.09976,1.09981,1.09974,1.09979,1.0
2020-02-05 15:18:00,1.09979,1.09985,1.09979,1.09986,1.0
2020-02-05 15:23:00,1.09986,1.09992,1.09986,1.09991,1.0
2020-02-05 15:28:00,1.09991,1.09992,1.09991,1.09994,1.0
2020-02-05 15:33:00,1.09993,1.09993,1.09988,1.09996,0.0
2020-02-05 15:38:00,1.09997,1.09997,1.09985,1.09986,0.0
2020-02-05 15:43:00,1.09986,1.09986,1.09978,1.09975,1.0
2020-02-05 15:48:00,1.09975,1.09984,1.09975,1.09977,0.0
2020-02-05 15:53:00,1.09976,1.09976,1.09963,1.09964,1.0
2020-02-05 15:58:00,1.09966,1.09985,1.09966,1.0999,1.0
2020-02-05 16:03:00,1.0999,1.09997,1.0999,1.09993,0.0
2020-02-05 16:08:00,1.09993,1.09994,1.09984,1.09992,0.0
2020-02-05 16:13:00,1.09991,1.09992,1.09982,1.09988,0.5
2020-02-05 16:18:00,1.0999,1.0999,1.09988,1.09988,0.0
2020-02-05 16:23:00,1.09988,1.09988,1.09983,1.09986,0.0
2020-02-05 16:29:00,1.09986,1.09991,1.09979,1.09982,0.0
2020-02-05 16:34:00,1.09981,1.09981,1.09971,1.0997,1.0
2020-02-05 16:39:00,1.09971,1.09975,1.09969,1.09971,1.0
2020-02-05 16:44:00,1.09971,1.09977,1.09971,1.09977,1.0
2020-02-05 16:49:00,1.09977,1.09991,1.09977,1.09991,0.0
2020-02-05 16:54:00,1.0999,1.09994,1.09986,1.09988,1.0
2020-02-05 16:59:00,1.09983,1.09989,1.09983,1.0999,0.0
2020-02-05 17:04:00,1.0999,1.0999,1.09982,1.09979,1.0
2020-02-05 17:09:00,1.09981,1.09986,1.09981,1.09985,1.0
2020-02-05 17:14:00,1.09985,1.09988,1.09984,1.09986,1.0
2020-02-05 17:19:00,1.09986,1.09989,1.09984,1.09987,0.0
2020-02-05 17:24:00,1.09987,1.09989,1.09986,1.09986,1.0
2020-02-05 17:29:00,1.09986,1.09995,1.09986,1.09993,1.0
2020-02-05 17:34:00,1.09993,1.09996,1.09993,1.09995,1.0
2020-02-05 17:39:00,1.09996,1.09997,1.09993,1.09996,0.0
2020-02-05 17:44:00,1.09996,1.09997,1.09996,1.09995,1.0
2020-02-05 17:49:00,1.09995,1.10001,1.09995,1.09997,0.0
2020-02-05 17:54:00,1.09997,1.1,1.09995,1.09995,1.0
2020-02-05 17:59:00,1.09996,1.09998,1.09994,1.09998,0.5
2020-02-05 18:04:00,1.09998,1.09998,1.09997,1.09998,0.0
2020-02-05 18:09:00,1.09997,1.10001,1.09997,1.09997,0.0
2020-02-05 18:14:00,1.09998,1.09998,1.09993,1.09994,0.0
2020-02-05 18:19:00,1.09993,1.09995,1.09988,1.09988,1.0
2020-02-05 18:24:00,1.09987,1.09993,1.09987,1.09989,1.0
2020-02-05 18:29:00,1.09989,1.09996,1.09989,1.09995,0.5
2020-02-05 18:34:00,1.09994,1.09997,1.09994,1.09995,1.0
2020-02-05 18:39:00,1.09996,1.1,1.09996,1.09997,0.0
2020-02-05 18:45:00,1.09997,1.09998,1.09994,1.09995,1.0
2020-02-05 18:50:00,1.09996,1.09998,1.09996,1.09998,1.0
2020-02-05 18:55:00,1.09999,1.09999,1.09998,1.10003,0.0
2020-02-05 19:00:00,1.10003,1.10003,1.09991,1.09991,0.0
2020-02-05 19:05:00,1.0999,1.0999,1.09988,1.0999,0.0
2020-02-05 19:10:00,1.09989,1.09989,1.09972,1.09978,1.0
2020-02-05 19:15:00,1.09978,1.0999,1.09978,1.0999,1.0
2020-02-05 19:20:00,1.0999,1.09996,1.09989,1.1,0.0
2020-02-05 19:26:00,1.10001,1.10001,1.09993,1.09991,1.0
2020-02-05 19:31:00,1.0999,1.09999,1.0999,1.09994,1.0
2020-02-05 19:36:00,1.09994,1.09999,1.09994,1.09998,0.0
2020-02-05 19:41:00,1.09999,1.09999,1.09977,1.09978,1.0
2020-02-05 19:46:00,1.09977,1.09989,1.09977,1.09983,0.0
2020-02-05 19:51:00,1.09983,1.09983,1.09959,1.09963,1.0
2020-02-05 19:56:00,1.09963,1.09963,1.0996,1.09967,1.0
2020-02-05 20:01:00,1.09968,1.09985,1.09967,1.0999,1.0
2020-02-05 20:06:00,1.0999,1.09995,1.09985,1.09991,0.0
2020-02-05 20:11:00,1.0999,1.09999,1.0999,1.0999,0.0
2020-02-05 20:16:00,1.09989,1.09992,1.09979,1.09983,0.0
2020-02-05 20:21:00,1.09982,1.09982,1.09963,1.09963,0.0
2020-02-05 20:26:00,1.09964,1.09964,1.09957,1.09959,1.0
2020-02-05 20:31:00,1.0996,1.0997,1.0996,1.09963,0.0
2020-02-05 20:36:00,1.09962,1.09963,1.09952,1.09953,0.5
2020-02-05 20:41:00,1.09953,1.09958,1.09953,1.09953,1.0
2020-02-05 20:46:00,1.09953,1.09954,1.09943,1.09954,1.0
2020-02-05 20:51:00,1.09954,1.09968,1.09954,1.09966,1.0
2020-02-05 20:56:00,1.09967,1.09986,1.09967,1.09985,0.0
2020-02-05 21:01:00,1.09984,1.09985,1.09974,1.0998,0.0
2020-02-05 21:06:00,1.09979,1.09979,1.09974,1.09979,1.0
2020-02-05 21:11:00,1.09978,1.09981,1.09975,1.09981,0.0
2020-02-05 21:16:00,1.09981,1.09985,1.09969,1.09969,1.0
2020-02-05 21:21:00,1.0997,1.09977,1.0997,1.09975,0.0
2020-02-05 21:26:00,1.09975,1.09975,1.09974,1.09974,1.0
2020-02-05 21:31:00,1.09975,1.09977,1.09975,1.0998,0.5
2020-02-05 21:36:00,1.09979,1.09983,1.09979,1.0998,0.0
2020-02-05 21:41:00,1.09979,1.09979,1.09973,1.09976,0.0
2020-02-05 21:46:00,1.09976,1.09976,1.0997,1.0997,0.0
2020-02-05 21:51:00,1.0997,1.0997,1.09964,1.09965,1.0
2020-02-05 21:56:00,1.09965,1.09976,1.09964,1.09971,1.0
2020-02-05 22:01:00,1.09972,1.09981,1.09972,1.09981,0.5
2020-02-05 22:06:00,1.09981,1.09987,1.09981,1.09981,0.5
2020-02-05 22:11:00,1.09981,1.09988,1.09981,1.09981,0.0
2020-02-05 22:18:00,1.0998,1.09982,1.09976,1.09976,1.0
2020-02-05 22:23:00,1.09976,1.09982,1.09976,1.0998,0.0
2020-02-05 22:28:00,1.09981,1.09981,1.09971,1.09972,0.0
2020-02-05 22:33:00,1.09971,1.09971,1.09966,1.09966,0.0
2020-02-05 22:38:00,1.09966,1.09966,1.09964,1.09965,1.0
2020-02-05 22:43:00,1.09966,1.09978,1.09966,1.09975,0.5
2020-02-05 22:48:00,1.09976,1.09976,1.09974,1.09975,0.0
2020-02-05 22:53:00,1.09975,1.09977,1.09975,1.0997,1.0
2020-02-05 22:58:00,1.0997,1.09971,1.0997,1.09974,0.0
2020-02-05 23:04:00,1.09974,1.09975,1.09955,1.09961,1.0
2020-02-05 23:09:00,1.0996,1.09982,1.0996,1.09968,0.0
2020-02-05 23:14:00,1.09969,1.0998,1.09965,1.09965,0.0
2020-02-05 23:19:00,1.09965,1.0997,1.09965,1.09963,0.0
2020-02-05 23:24:00,1.09963,1.09963,1.09942,1.09943,1.0
2020-02-05 23:29:00,1.09944,1.09951,1.09944,1.0995,1.0
2020-02-05 23:34:00,1.09949,1.09949,1.09949,1.0996,1.0
2020-02-05 23:39:00,1.0996,1.09968,1.0996,1.09966,1.0
2020-02-05 23:44:00,1.09969,1.09973,1.09969,1.0997,0.0
2020-02-05 23:49:00,1.0997,1.0997,1.09956,1.09959,0.0
2020-02-05 23:54:00,1.09959,1.09961,1.09955,1.09955,0.5
2020-02-05 23:59:00,1.09956,1.0996,1.09954,1.09955,0.0
2020-02-06 00:04:00,1.09955,1.0996,1.09954,1.09954,0.5
2020-02-06 00:09:00,1.09953,1.09955,1.0995,1.09954,0.0
2020-02-06 00:14:00,1.09955,1.09959,1.09947,1.09943,1.0
2020-02-06 00:19:00,1.09943,1.09967,1.09943,1.09966,1.0
2020-02-06 00:24:00,1.09965,1.09975,1.09964,1.09975,0.0
2020-02-06 00:29:00,1.09976,1.09976,1.09968,1.09971,1.0
2020-02-06 00:34:00,1.0997,1.09972,1.0997,1.09972,0.0
2020-02-06 00:39:00,1.09972,1.09972,1.09965,1.09971,0.0
2020-02-06 00:44:00,1.09971,1.09977,1.09964,1.09964,1.0
2020-02-06 00:49:00,1.09964,1.09975,1.09964,1.09976,1.0
2020-02-06 00:54:00,1.09975,1.09987,1.09975,1.09989,1.0
2020-02-06 00:59:00,1.09988,1.09996,1.09983,1.09992,0.0
2020-02-06 01:04:00,1.09992,1.09992,1.09986,1.09986,0.0
2020-02-06 01:09:00,1.09985,1.09985,1.09981,1.09982,0.5
2020-02-06 01:14:00,1.09981,1.09981,1.09975,1.09982,0.0
2020-02-06 01:19:00,1.09981,1.09984,1.09972,1.09976,1.0
2020-02-06 01:24:00,1.09975,1.09981,1.09971,1.09978,0.0
2020-02-06 01:29:00,1.09978,1.09978,1.09961,1.09967,1.0
2020-02-06 01:34:00,1.09967,1.09977,1.09967,1.09972,1.0
2020-02-06 01:39:00,1.09973,1.09987,1.09972,1.09983,1.0
2020-02-06 01:44:00,1.09984,1.09997,1.09984,1.09997,1.0
2020-02-06 01:49:00,1.09998,1.10013,1.09998,1.10013,1.0
2020-02-06 01:54:00,1.10012,1.10019,1.09997,1.10017,0.0
2020-02-06 01:59:00,1.10016,1.10016,1.09979,1.09987,1.0
2020-02-06 02:04:00,1.09988,1.1001,1.09988,1.09999,0.0
2020-02-06 02:09:00,1.09999,1.09999,1.09986,1.09988,1.0
2020-02-06 02:14:00,1.09987,1.09992,1.09987,1.09991,1.0
2020-02-06 02:19:00,1.0999,1.0999,1.09977,1.09993,1.0
2020-02-06 02:24:00,1.09995,1.1002,1.09991,1.10015,1.0
2020-02-06 02:29:00,1.10015,1.10033,1.09999,1.10028,1.0
2020-02-06 02:34:00,1.10027,1.10056,1.10027,1.10045,0.0
2020-02-06 02:39:00,1.10044,1.10048,1.10033,1.10029,1.0
2020-02-06 02:44:00,1.10029,1.10042,1.10022,1.10043,0.0
2020-02-06 02:49:00,1.10043,1.10048,1.10032,1.10038,0.0
2020-02-06 02:54:00,1.10037,1.10039,1.10026,1.10031,1.0
2020-02-06 02:59:00,1.10031,1.10138,1.10027,1.10087,0.0
2020-02-06 03:04:00,1.10085,1.10085,1.10029,1.1,1.0
2020-02-06 03:09:00,1.09999,1.10024,1.09999,1.10026,0.0
2020-02-06 03:14:00,1.10027,1.10032,1.10019,1.1001,0.0
2020-02-06 03:19:00,1.1001,1.10019,1.0998,1.09985,1.0
2020-02-06 03:24:00,1.09986,1.10001,1.09975,1.09989,0.0
2020-02-06 03:29:00,1.09988,1.09988,1.09972,1.09969,0.0
2020-02-06 03:34:00,1.09969,1.09969,1.09942,1.09945,1.0
2020-02-06 03:39:00,1.09944,1.09967,1.09942,1.09963,1.0
2020-02-06 03:44:00,1.09963,1.09982,1.09963,1.09982,1.0
2020-02-06 03:49:00,1.09981,1.09981,1.09965,1.09993,0.0
2020-02-06 03:54:00,1.09993,1.09993,1.09965,1.09944,1.0
2020-02-06 03:59:00,1.09945,1.09968,1.09945,1.09973,1.0
2020-02-06 04:04:00,1.09973,1.09994,1.09971,1.09987,1.0
2020-02-06 04:09:00,1.09987,1.10017,1.09987,1.09992,1.0
2020-02-06 04:14:00,1.09993,1.1003,1.09993,1.10025,1.0
2020-02-06 04:19:00,1.10026,1.10041,1.10024,1.10053,1.0
2020-02-06 04:24:00,1.10054,1.10071,1.10049,1.10065,0.0
2020-02-06 04:29:00,1.10065,1.10065,1.10048,1.10043,1.0
2020-02-06 04:34:00,1.10044,1.1007,1.10042,1.10063,0.0
2020-02-06 04:39:00,1.10064,1.10064,1.10007,1.10013,0.0
2020-02-06 04:44:00,1.10014,1.10014,1.09991,1.09988,0.0
2020-02-06 04:49:00,1.09987,1.09987,1.09968,1.09975,1.0
2020-02-06 04:54:00,1.09976,1.09994,1.09976,1.09986,1.0
2020-02-06 04:59:00,1.09986,1.10012,1.09986,1.10011,1.0
2020-02-06 05:04:00,1.1001,1.10029,1.1001,1.10031,1.0
2020-02-06 05:09:00,1.10032,1.10038,1.10024,1.10036,0.0
2020-02-06 05:14:00,1.10038,1.10044,1.10028,1.10033,1.0
2020-02-06 05:19:00,1.10034,1.10043,1.10034,1.10039,1.0
2020-02-06 05:24:00,1.10039,1.10047,1.10039,1.10041,1.0
2020-02-06 05:29:00,1.10041,1.10056,1.10041,1.10051,0.0
2020-02-06 05:34:00,1.1005,1.1005,1.10031,1.10032,1.0
2020-02-06 05:39:00,1.10034,1.10036,1.10034,1.10035,0.0
2020-02-06 05:44:00,1.10036,1.10036,1.10014,1.10014,1.0
2020-02-06 05:49:00,1.10013,1.10021,1.10009,1.10019,1.0
2020-02-06 05:54:00,1.10019,1.1003,1.10017,1.10021,1.0
2020-02-06 05:59:00,1.10022,1.10028,1.10012,1.10026,0.0
2020-02-06 06:04:00,1.10026,1.10026,1.10011,1.10015,0.0
2020-02-06 06:09:00,1.10015,1.10015,1.10005,1.10004,0.0
2020-02-06 06:14:00,1.10004,1.10004,1.09986,1.10001,0.0
2020-02-06 06:19:00,1.10002,1.10015,1.09993,1.09995,0.0
2020-02-06 06:24:00,1.09995,1.09995,1.09985,1.09979,0.0
2020-02-06 06:29:00,1.0998,1.09988,1.09961,1.09963,0.0
2020-02-06 06:34:00,1.09963,1.09976,1.09955,1.09959,1.0
2020-02-06 06:39:00,1.09959,1.09993,1.09959,1.09992,0.0
2020-02-06 06:44:00,1.09995,1.09995,1.09977,1.09988,1.0
2020-02-06 06:49:00,1.09989,1.09996,1.09982,1.0999,1.0
2020-02-06 06:54:00,1.09991,1.10006,1.09991,1.10001,0.0
2020-02-06 06:59:00,1.10001,1.10002,1.09981,1.09985,1.0
2020-02-06 07:04:00,1.09986,1.09996,1.09986,1.09995,1.0
2020-02-06 07:09:00,1.09995,1.10011,1.09986,1.1,1.0
2020-02-06 07:14:00,1.1,1.1001,1.09996,1.10004,1.0
2020-02-06 07:19:00,1.10005,1.10015,1.10005,1.10016,1.0
2020-02-06 07:24:00,1.10016,1.10026,1.10015,1.1002,0.0
2020-02-06 07:29:00,1.10021,1.10021,1.09998,1.09999,0.0
2020-02-06 07:34:00,1.09998,1.09998,1.09972,1.09978,1.0
2020-02-06 07:39:00,1.09978,1.10002,1.09978,1.09995,0.0
2020-02-06 07:44:00,1.09995,1.10005,1.09976,1.09978,1.0
2020-02-06 07:49:00,1.09979,1.09993,1.09979,1.09986,1.0
2020-02-06 07:54:00,1.09985,1.10024,1.09985,1.10032,0.0
2020-02-06 07:59:00,1.10031,1.10034,1.1002,1.10029,0.0
2020-02-06 08:04:00,1.10031,1.10035,1.10025,1.10021,1.0
2020-02-06 08:09:00,1.10022,1.10034,1.10022,1.10022,1.0
2020-02-06 08:14:00,1.10021,1.1003,1.10021,1.1003,0.0
2020-02-06 08:19:00,1.10031,1.10031,1.10005,1.10012,1.0
2020-02-06 08:24:00,1.10011,1.10027,1.10005,1.10022,1.0
2020-02-06 08:29:00,1.10021,1.10035,1.10021,1.10025,0.5
2020-02-06 08:34:00,1.10026,1.10032,1.10009,1.10025,0.0
2020-02-06 08:39:00,1.10026,1.10026,1.10003,1.10004,1.0
2020-02-06 08:44:00,1.10004,1.10014,1.09993,1.10006,1.0
2020-02-06 08:49:00,1.10005,1.10041,1.10005,1.10019,0.0
2020-02-06 08:54:00,1.10019,1.10019,1.10003,1.10015,0.0
2020-02-06 08:59:00,1.10016,1.10016,1.1,1.10009,0.0
2020-02-06 09:04:00,1.1001,1.10015,1.09984,1.09998,0.0
2020-02-06 09:09:00,1.09997,1.10007,1.09984,1.09989,0.0
2020-02-06 09:14:00,1.09989,1.09989,1.09973,1.09986,0.0
2020-02-06 09:19:00,1.09986,1.09991,1.09979,1.09976,0.0
2020-02-06 09:24:00,1.09977,1.09977,1.09959,1.09957,0.0
2020-02-06 09:29:00,1.09957,1.09962,1.09941,1.09945,0.0
2020-02-06 09:34:00,1.09947,1.09964,1.09929,1.09941,1.0
2020-02-06 09:39:00,1.09941,1.09999,1.09941,1.10001,0.0
2020-02-06 09:44:00,1.1,1.1,1.09974,1.0998,0.0
2020-02-06 09:49:00,1.09979,1.09982,1.09957,1.0997,0.0
2020-02-06 09:54:00,1.0997,1.0997,1.09941,1.09942,0.0
2020-02-06 09:59:00,1.09942,1.09942,1.09861,1.09905,0.0
2020-02-06 10:04:00,1.09905,1.09905,1.09862,1.09875,0.0
2020-02-06 10:09:00,1.09876,1.09876,1.0986,1.09864,0.0
2020-02-06 10:14:00,1.09862,1.09862,1.09818,1.09823,1.0
2020-02-06 10:19:00,1.09823,1.09844,1.09823,1.09839,0.0
2020-02-06 10:24:00,1.09839,1.09844,1.09792,1.09808,0.0
2020-02-06 10:29:00,1.0981,1.0981,1.09726,1.09753,1.0
2020-02-06 10:34:00,1.09753,1.09753,1.09729,1.09765,1.0
2020-02-06 10:39:00,1.09765,1.09783,1.09765,1.09779,0.0
2020-02-06 10:44:00,1.09779,1.09779,1.097,1.09703,0.0
2020-02-06 10:49:00,1.09707,1.09707,1.0969,1.09675,1.0
2020-02-06 10:54:00,1.09673,1.09769,1.09646,1.0975,1.0
2020-02-06 10:59:00,1.0975,1.09807,1.0975,1.09807,0.0
2020-02-06 11:04:00,1.09808,1.09823,1.09764,1.09766,1.0
2020-02-06 11:09:00,1.09761,1.09785,1.09732,1.09783,0.0
2020-02-06 11:14:00,1.09782,1.09782,1.09746,1.09746,1.0
2020-02-06 11:19:00,1.09746,1.0977,1.0973,1.09761,1.0
2020-02-06 11:24:00,1.0976,1.09794,1.0976,1.09808,1.0
2020-02-06 11:29:00,1.09807,1.09831,1.09807,1.09812,1.0
2020-02-06 11:34:00,1.09812,1.09834,1.09812,1.09816,0.0
2020-02-06 11:39:00,1.09817,1.09818,1.0979,1.0979,0.0
2020-02-06 11:44:00,1.0979,1.09798,1.09775,1.09771,0.0
2020-02-06 11:49:00,1.09772,1.09781,1.09763,1.09761,1.0
2020-02-06 11:54:00,1.0976,1.09773,1.09745,1.09777,0.0
2020-02-06 11:59:00,1.09779,1.09788,1.09755,1.09761,1.0
2020-02-06 12:04:00,1.09761,1.09779,1.09761,1.09778,1.0
2020-02-06 12:09:00,1.09778,1.09783,1.09778,1.09793,0.0
2020-02-06 12:14:00,1.09793,1.09801,1.09769,1.09783,1.0
2020-02-06 12:19:00,1.09783,1.09801,1.09783,1.09799,1.0
2020-02-06 12:24:00,1.09799,1.09799,1.09792,1.098,0.0
2020-02-06 12:29:00,1.098,1.098,1.09786,1.09793,0.0
2020-02-06 12:34:00,1.09793,1.09793,1.09765,1.09772,1.0
2020-02-06 12:39:00,1.09771,1.09777,1.09771,1.09774,1.0
2020-02-06 12:44:00,1.09775,1.09789,1.09775,1.09775,1.0
2020-02-06 12:49:00,1.09777,1.09785,1.09777,1.09777,0.0
2020-02-06 12:54:00,1.09777,1.09779,1.09746,1.0975,1.0
2020-02-06 12:59:00,1.09751,1.09762,1.09745,1.09755,0.0
2020-02-06 13:04:00,1.09756,1.09756,1.09735,1.09742,0.0
2020-02-06 13:09:00,1.09742,1.09742,1.09722,1.09726,1.0
2020-02-06 13:14:00,1.09726,1.09746,1.09726,1.09745,1.0
2020-02-06 13:19:00,1.09745,1.09765,1.09745,1.09764,0.0
2020-02-06 13:24:00,1.09764,1.09768,1.09761,1.09761,1.0
2020-02-06 13:29:00,1.09762,1.09768,1.09756,1.09767,0.0
2020-02-06 13:34:00,1.09767,1.09767,1.09761,1.09766,0.5
2020-02-06 13:39:00,1.09766,1.09773,1.09762,1.09766,0.0
2020-02-06 13:44:00,1.09767,1.09767,1.09756,1.09757,0.0
2020-02-06 13:49:00,1.09758,1.09758,1.09747,1.09745,0.0
2020-02-06 13:54:00,1.09745,1.09745,1.09722,1.0972,1.0
2020-02-06 13:59:00,1.0972,1.09737,1.0972,1.09725,0.0
2020-02-06 14:04:00,1.09726,1.09726,1.09711,1.09723,0.0
2020-02-06 14:09:00,1.09723,1.09723,1.09716,1.09717,1.0
2020-02-06 14:14:00,1.09718,1.09727,1.09718,1.09721,1.0
2020-02-06 14:19:00,1.09722,1.09736,1.09722,1.09734,1.0
2020-02-06 14:24:00,1.09733,1.09741,1.09733,1.09737,0.0
2020-02-06 14:29:00,1.09736,1.09742,1.09731,1.09732,1.0
2020-02-06 14:34:00,1.09732,1.09759,1.09732,1.09759,0.0
2020-02-06 14:39:00,1.09758,1.09758,1.09747,1.0975,0.0
2020-02-06 14:44:00,1.09749,1.09755,1.09749,1.09747,0.0
2020-02-06 14:49:00,1.09747,1.0975,1.09743,1.09746,1.0
2020-02-06 14:54:00,1.09746,1.0977,1.09746,1.09769,1.0
2020-02-06 14:59:00,1.09771,1.09789,1.09766,1.09789,1.0
